timestamp,gateway_address,node_address,event_name,event_tag
2025-09-05T15:31:34.295197,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,NODE_JOINED,
2025-09-05T15:31:34.305012,0x24374C76B5CF8604,0xE26E0464A4FE9291,NODE_JOINED,
2025-09-05T15:31:34.316034,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,NODE_JOINED,
2025-09-05T15:31:34.368959,0x24374C76B5CF8604,0x44E5B4534F8DBC91,NODE_JOINED,
2025-09-05T15:31:34.379781,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,NODE_JOINED,
2025-09-05T15:31:34.390784,0x24374C76B5CF8604,0x150E3BE9B7C78815,NODE_JOINED,
2025-09-05T15:31:34.420711,0x24374C76B5CF8604,0x55DA7FF0F238A844,NODE_JOINED,
2025-09-05T15:31:34.441693,0x24374C76B5CF8604,0x9579960F203ADE95,NODE_JOINED,
2025-09-05T15:31:34.464356,0x24374C76B5CF8604,0x8C3BDCC588440DCA,NODE_JOINED,
2025-09-05T15:31:35.160716,0x24374C76B5CF8604,0xBCB2E712F6D078E2,NODE_JOINED,
2025-09-05T15:31:35.193721,0x24374C76B5CF8604,0x040877A02041BD1D,NODE_JOINED,
2025-09-05T15:31:35.214881,0x24374C76B5CF8604,0x7AB893A1407FC78B,NODE_JOINED,
2025-09-05T15:31:35.235838,0x24374C76B5CF8604,0x34CC9F023F7278AC,NODE_JOINED,
2025-09-05T15:31:35.300079,0x24374C76B5CF8604,0x7AA3DC93896A316C,NODE_JOINED,
2025-09-05T15:31:35.499745,0x24374C76B5CF8604,0xC063EDB67C4CCA58,NODE_JOINED,
2025-09-05T15:31:35.510134,0x24374C76B5CF8604,0x0A833E78880C6DC5,NODE_JOINED,
2025-09-05T15:31:35.589838,0x24374C76B5CF8604,0xE465587BB61A99A9,NODE_JOINED,
2025-09-05T15:31:35.595726,0x24374C76B5CF8604,0x70F6661004F7ACD8,NODE_JOINED,
2025-09-05T15:31:35.616760,0x24374C76B5CF8604,0x7DE4C0586D06974B,NODE_JOINED,
2025-09-05T15:31:35.648753,0x24374C76B5CF8604,0xF1B028C6B39693A5,NODE_JOINED,
2025-09-05T15:31:35.691655,0x24374C76B5CF8604,0x258B330DDDAFDE9C,NODE_JOINED,
2025-09-05T15:31:35.700620,0x24374C76B5CF8604,0x83C6ECAC460B23F3,NODE_JOINED,
2025-09-05T15:31:35.775839,0x24374C76B5CF8604,0x18AEAF2D1A44956C,NODE_JOINED,
